"","year","emissions"
"513","2462",0
"514","2463",0
"515","2464",0
"516","2465",0
"517","2466",0
"518","2467",0
"519","2468",0
"520","2469",0
"521","2470",0
"522","2471",0
"523","2472",0
"524","2473",0
"525","2474",0
"526","2475",0
"527","2476",0
"528","2477",0
"529","2478",0
"530","2479",0
"531","2480",0
"532","2481",0
"533","2482",0
"534","2483",0
"535","2484",0
"536","2485",0
"537","2486",0
"538","2487",0
"539","2488",0
"540","2489",0
"541","2490",0
"542","2491",0
"543","2492",0
"544","2493",0
"545","2494",0
"546","2495",0
"547","2496",0
"548","2497",0
"549","2498",0
"550","2499",0
"551","2500",0
"552","2501",0
"553","2502",0
"554","2503",0
"555","2504",0
"556","2505",0
"557","2506",0
"558","2507",0
"559","2508",0
"560","2509",0
"561","2510",0
"562","2511",0
"563","2512",0
"564","2513",0
"565","2514",0
"566","2515",0
"567","2516",0
"568","2517",0
"569","2518",0
"570","2519",0
"571","2520",0
"572","2521",0
"573","2522",0
"574","2523",0
"575","2524",0
"576","2525",0
"577","2526",0
"578","2527",0
"579","2528",0
"580","2529",0
"581","2530",0
"582","2531",0
"583","2532",0
"584","2533",0
"585","2534",0
"586","2535",0
"587","2536",0
"588","2537",0
"589","2538",0
"590","2539",0
"591","2540",0
"592","2541",0
"593","2542",0
"594","2543",0
"595","2544",0
"596","2545",0
"597","2546",0
"598","2547",0
"599","2548",0
"600","2549",0
"601","2550",0
"602","2551",0
"603","2552",0
"604","2553",0
"605","2554",0
"606","2555",0
"607","2556",0
"608","2557",0
"609","2558",0
"610","2559",0
"611","2560",0
"612","2561",0
"613","2562",0
"614","2563",0
"615","2564",0
"616","2565",0
"617","2566",0
"618","2567",0
"619","2568",0
"620","2569",0
"621","2570",0
"622","2571",0
"623","2572",0
"624","2573",0
"625","2574",0
"626","2575",0
"627","2576",0
"628","2577",0
"629","2578",0
"630","2579",0
"631","2580",0
"632","2581",0
"633","2582",0
"634","2583",0
"635","2584",0
"636","2585",0
"637","2586",0
"638","2587",0
"639","2588",0
"640","2589",0
"641","2590",0
"642","2591",0
"643","2592",0
"644","2593",0
"645","2594",0
"646","2595",0
"647","2596",0
"648","2597",0
"649","2598",0
"650","2599",0
"651","2600",0
"652","2601",0
"653","2602",0
"654","2603",0
"655","2604",0
"656","2605",0
"657","2606",0
"658","2607",0
"659","2608",0
"660","2609",0
"661","2610",0
"662","2611",0
"663","2612",0
"664","2613",0
"665","2614",0
"666","2615",0
"667","2616",0
"668","2617",0
"669","2618",0
"670","2619",0
"671","2620",0
"672","2621",0
"673","2622",0
"674","2623",0
"675","2624",0
"676","2625",0
"677","2626",0
"678","2627",0
"679","2628",0
"680","2629",0
"681","2630",0
"682","2631",0
"683","2632",0
"684","2633",0
"685","2634",0
"686","2635",0
"687","2636",0
"688","2637",0
"689","2638",0
"690","2639",0
"691","2640",0
"692","2641",0
"693","2642",0
"694","2643",0
"695","2644",0
"696","2645",0
"697","2646",0
"698","2647",0
"699","2648",0
"700","2649",0
"701","2650",0
"702","2651",0
"703","2652",0
"704","2653",0
"705","2654",0
"706","2655",0
"707","2656",0
"708","2657",0
"709","2658",0
"710","2659",0
"711","2660",0
"712","2661",0
"713","2662",0
"714","2663",0
"715","2664",0
"716","2665",0
"717","2666",0
"718","2667",0
"719","2668",0
"720","2669",0
"721","2670",0
"722","2671",0
"723","2672",0
"724","2673",0
"725","2674",0
"726","2675",0
"727","2676",0
"728","2677",0
"729","2678",0
"730","2679",0
"731","2680",0
"732","2681",0
"733","2682",0
"734","2683",0
"735","2684",0
"736","2685",0
"737","2686",0
"738","2687",0
"739","2688",0
"740","2689",0
"741","2690",0
"742","2691",0
"743","2692",0
"744","2693",0
"745","2694",0
"746","2695",0
"747","2696",0
"748","2697",0
"749","2698",0
"750","2699",0
"751","2700",0
"752","2701",0
"753","2702",0
"754","2703",0
"755","2704",0
"756","2705",0
"757","2706",0
"758","2707",0
"759","2708",0
"760","2709",0
"761","2710",0
"762","2711",0
"763","2712",0
"764","2713",0
"765","2714",0
"766","2715",0
"767","2716",0
"768","2717",0
"769","2718",0
"770","2719",0
"771","2720",0
"772","2721",0
"773","2722",0
"774","2723",0
"775","2724",0
"776","2725",0
"777","2726",0
"778","2727",0
"779","2728",0
"780","2729",0
"781","2730",0
"782","2731",0
"783","2732",0
"784","2733",0
"785","2734",0
"786","2735",0
"787","2736",0
"788","2737",0
"789","2738",0
"790","2739",0
"791","2740",0
"792","2741",0
"793","2742",0
"794","2743",0
"795","2744",0
"796","2745",0
"797","2746",0
"798","2747",0
"799","2748",0
"800","2749",0
"801","2750",0
"802","2751",0
"803","2752",0
"804","2753",0
"805","2754",0
"806","2755",0
"807","2756",0
"808","2757",0
"809","2758",0
"810","2759",0
"811","2760",0
"812","2761",0
"813","2762",0
"814","2763",0
"815","2764",0
"816","2765",0
"817","2766",0
"818","2767",0
"819","2768",0
"820","2769",0
"821","2770",0
"822","2771",0
"823","2772",0
"824","2773",0
"825","2774",0
"826","2775",0
"827","2776",0
"828","2777",0
"829","2778",0
"830","2779",0
"831","2780",0
"832","2781",0
"833","2782",0
"834","2783",0
"835","2784",0
"836","2785",0
"837","2786",0
"838","2787",0
"839","2788",0
"840","2789",0
"841","2790",0
"842","2791",0
"843","2792",0
"844","2793",0
"845","2794",0
"846","2795",0
"847","2796",0
"848","2797",0
"849","2798",0
"850","2799",0
"851","2800",0
"852","2801",0
"853","2802",0
"854","2803",0
"855","2804",0
"856","2805",0
"857","2806",0
"858","2807",0
"859","2808",0
"860","2809",0
"861","2810",0
"862","2811",0
"863","2812",0
"864","2813",0
"865","2814",0
"866","2815",0
"867","2816",0
"868","2817",0
"869","2818",0
"870","2819",0
"871","2820",0
"872","2821",0
"873","2822",0
"874","2823",0
"875","2824",0
"876","2825",0
"877","2826",0
"878","2827",0
"879","2828",0
"880","2829",0
"881","2830",0
"882","2831",0
"883","2832",0
"884","2833",0
"885","2834",0
"886","2835",0
"887","2836",0
"888","2837",0
"889","2838",0
"890","2839",0
"891","2840",0
"892","2841",0
"893","2842",0
"894","2843",0
"895","2844",0
"896","2845",0
"897","2846",0
"898","2847",0
"899","2848",0
"900","2849",0
"901","2850",0
"902","2851",0
"903","2852",0
"904","2853",0
"905","2854",0
"906","2855",0
"907","2856",0
"908","2857",0
"909","2858",0
"910","2859",0
"911","2860",0
"912","2861",0
"913","2862",0
"914","2863",0
"915","2864",0
"916","2865",0
"917","2866",0
"918","2867",0
"919","2868",0
"920","2869",0
"921","2870",0
"922","2871",0
"923","2872",0
"924","2873",0
"925","2874",0
"926","2875",0
"927","2876",0
"928","2877",0
"929","2878",0
"930","2879",0
"931","2880",0
"932","2881",0
"933","2882",0
"934","2883",0
"935","2884",0
"936","2885",0
"937","2886",0
"938","2887",0
"939","2888",0
"940","2889",0
"941","2890",0
"942","2891",0
"943","2892",0
"944","2893",0
"945","2894",0
"946","2895",0
"947","2896",0
"948","2897",0
"949","2898",0
"950","2899",0
"951","2900",0
"952","2901",0
"953","2902",0
"954","2903",0
"955","2904",0
"956","2905",0
"957","2906",0
"958","2907",0
"959","2908",0
"960","2909",0
"961","2910",0
"962","2911",0
"963","2912",0
"964","2913",0
"965","2914",0
"966","2915",0
"967","2916",0
"968","2917",0
"969","2918",0
"970","2919",0
"971","2920",0
"972","2921",0
"973","2922",0
"974","2923",0
"975","2924",0
"976","2925",0
"977","2926",0
"978","2927",0
"979","2928",0
"980","2929",0
"981","2930",0
"982","2931",0
"983","2932",0
"984","2933",0
"985","2934",0
"986","2935",0
"987","2936",0
"988","2937",0
"989","2938",0
"990","2939",0
"991","2940",0
"992","2941",0
"993","2942",0
"994","2943",0
"995","2944",0
"996","2945",0
"997","2946",0
"998","2947",0
"999","2948",0
"1000","2949",0
"1001","2950",0
"1002","2951",0
"1003","2952",0
"1004","2953",0
"1005","2954",0
"1006","2955",0
"1007","2956",0
"1008","2957",0
"1009","2958",0
"1010","2959",0
"1011","2960",0
"1012","2961",0
"1013","2962",0
"1014","2963",0
"1015","2964",0
"1016","2965",0
"1017","2966",0
"1018","2967",0
"1019","2968",0
"1020","2969",0
"1021","2970",0
"1022","2971",0
"1023","2972",0
"1024","2973",0
"1025","2974",0
"1026","2975",0
"1027","2976",0
"1028","2977",0
"1029","2978",0
"1030","2979",0
"1031","2980",0
"1032","2981",0
"1033","2982",0
"1034","2983",0
"1035","2984",0
"1036","2985",0
"1037","2986",0
"1038","2987",0
"1039","2988",0
"1040","2989",0
"1041","2990",0
"1042","2991",0
"1043","2992",0
"1044","2993",0
"1045","2994",0
"1046","2995",0
"1047","2996",0
"1048","2997",0
"1049","2998",0
"1050","2999",0
"1051","3000",0
