"","year","emissions"
"1","1950",0.16053368
"2","1951",0.23983988
"3","1952",0.24565292
"4","1953",0.24572915
"5","1954",0.24580572
"6","1955",0.24588273
"7","1956",0.24595899
"8","1957",0.24603635
"9","1958",0.2461131
"10","1959",0.30755864
"11","1960",0.4304021
"12","1961",0.55328481
"13","1962",0.61483924
"14","1963",0.55366285
"15","1964",0.49245891
"16","1965",0.4926084
"17","1966",0.61550021
"18","1967",0.7384486
"19","1968",0.67731523
"20","1969",0.67751619
"21","1970",0.80047128
"22","1971",0.86210262
"23","1972",0.86237286
"24","1973",0.92401065
"25","1974",1.0394718
"26","1975",1.1646458
"27","1976",1.4235416
"28","1977",2.1583469
"29","1978",2.8286901
"30","1979",2.8296177
"31","1980",2.8304823
"32","1981",2.9541119
"33","1982",2.9550432
"34","1983",3.2014371
"35","1984",3.570683
"36","1985",3.6945657
"37","1986",3.9411958
"38","1987",4.3106697
"39","1988",4.6802608
"40","1989",5.0499664
"41","1990",5.1743108
"42","1991",5.29866
"43","1992",5.4230636
"44","1993",5.424762
"45","1994",5.5491826
"46","1995",5.6736625
"47","1996",5.5527008
"48","1997",5.7834259
"49","1998",5.6031107
"50","1999",5.1676463
"51","2000",5.2735332
"52","2001",5.3282102
"53","2002",5.4976481
"54","2003",5.5417194
"55","2004",5.6480085
"56","2005",6.2799143
"57","2006",6.9409178
"58","2007",6.9754073
"59","2008",6.8835341
"60","2009",7.159861
"61","2010",7.2759031
"62","2011",7.4656928
"63","2012",7.7062836
"64","2013",7.686158
"65","2014",7.8784
"66","2015",8.02
"67","2016",8.02
"68","2017",8.02
"69","2018",8.02
"70","2019",8.02
"71","2020",6.5973
"72","2021",6.5973
"73","2022",6.5973
"74","2023",6.5973
"75","2024",6.5973
"76","2025",6.5973
"77","2026",6.5973
"78","2027",6.5973
"79","2028",6.5973
"80","2029",6.5973
"81","2030",3.0909
"82","2031",3.0909
"83","2032",3.0909
"84","2033",3.0909
"85","2034",3.0909
"86","2035",3.0909
"87","2036",3.0909
"88","2037",3.0909
"89","2038",3.0909
"90","2039",3.0909
"91","2040",2.7046
"92","2041",2.7046
"93","2042",2.7046
"94","2043",2.7046
"95","2044",2.7046
"96","2045",2.7046
"97","2046",2.7046
"98","2047",2.7046
"99","2048",2.7046
"100","2049",2.7046
"101","2050",2.2198
"102","2051",2.2198
"103","2052",2.2198
"104","2053",2.2198
"105","2054",2.2198
"106","2055",2.2198
"107","2056",2.2198
"108","2057",2.2198
"109","2058",2.2198
"110","2059",2.2198
"111","2060",1.9331
"112","2061",1.9331
"113","2062",1.9331
"114","2063",1.9331
"115","2064",1.9331
"116","2065",1.9331
"117","2066",1.9331
"118","2067",1.9331
"119","2068",1.9331
"120","2069",1.9331
"121","2070",1.6611
"122","2071",1.6611
"123","2072",1.6611
"124","2073",1.6611
"125","2074",1.6611
"126","2075",1.6611
"127","2076",1.6611
"128","2077",1.6611
"129","2078",1.6611
"130","2079",1.6611
"131","2080",1.3755
"132","2081",1.3755
"133","2082",1.3755
"134","2083",1.3755
"135","2084",1.3755
"136","2085",1.3755
"137","2086",1.3755
"138","2087",1.3755
"139","2088",1.3755
"140","2089",1.3755
"141","2090",1.14
"142","2091",1.14
"143","2092",1.14
"144","2093",1.14
"145","2094",1.14
"146","2095",1.14
"147","2096",1.14
"148","2097",1.14
"149","2098",1.14
"150","2099",1.14
"151","2100",0.8968
"152","2101",0.8968
"153","2102",0.8968
"154","2103",0.8968
"155","2104",0.8968
"156","2105",0.8968
"157","2106",0.8968
"158","2107",0.8968
"159","2108",0.8968
"160","2109",0.8968
"161","2110",0.837013333333333
"162","2111",0.837013333333333
"163","2112",0.837013333333333
"164","2113",0.837013333333333
"165","2114",0.837013333333333
"166","2115",0.837013333333333
"167","2116",0.837013333333333
"168","2117",0.837013333333333
"169","2118",0.837013333333333
"170","2119",0.837013333333333
"171","2120",0.777226666666667
"172","2121",0.777226666666667
"173","2122",0.777226666666667
"174","2123",0.777226666666667
"175","2124",0.777226666666667
"176","2125",0.777226666666667
"177","2126",0.777226666666667
"178","2127",0.777226666666667
"179","2128",0.777226666666667
"180","2129",0.777226666666667
"181","2130",0.71744
"182","2131",0.71744
"183","2132",0.71744
"184","2133",0.71744
"185","2134",0.71744
"186","2135",0.71744
"187","2136",0.71744
"188","2137",0.71744
"189","2138",0.71744
"190","2139",0.71744
"191","2140",0.657653333333333
"192","2141",0.657653333333333
"193","2142",0.657653333333333
"194","2143",0.657653333333333
"195","2144",0.657653333333333
"196","2145",0.657653333333333
"197","2146",0.657653333333333
