"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
1971,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1972,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1973,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1974,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1975,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1976,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1977,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1978,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1979,1.143,3.563,2.785,4.242,2.909,2.787,3.234,3.273,3.629,2.353,0.774,4.471,2.93,0.77,1.868,2.731
1980,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1981,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1982,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1983,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1984,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1985,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1986,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1987,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1988,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1989,2,-1.709,3.131,14.12,1.39,4.075,7.13,-2.046,2.753,-0.967,7.033,7.027,1.29,-1.96,3.239,4.542
1990,1.212,-0.195,0.209,9.406,-0.902,-10.349,1.378,2.464,-0.069,1.534,3.052,5.567,0.87,-1.44,1.079,1.076
1991,1.212,-0.195,0.209,9.406,-0.902,-10.349,1.378,2.464,-0.069,1.534,3.052,5.567,0.87,-1.44,1.079,1.076
1992,1.212,-0.195,0.209,9.406,-0.902,-10.349,1.378,2.464,-0.069,1.534,3.052,5.567,0.87,-1.44,1.079,1.076
1993,1.212,-0.195,0.209,9.406,-0.902,-10.349,1.378,2.464,-0.069,1.534,3.052,5.567,0.87,-1.44,1.079,1.076
1994,1.212,-0.195,0.209,9.406,-0.902,-10.349,1.378,2.464,-0.069,1.534,3.052,5.567,0.87,-1.44,1.079,1.076
1995,1.648,3.076,0.218,7.798,3.88,-3.47,3.814,1.651,4.516,1.839,4.854,5.408,3.473,1.917,2.734,1.559
1996,1.427,4.767,4.42,7.216,3.235,1.246,0.873,3.327,0.681,2.139,2.744,2.825,2.69,0.52,6.055,2.351
1997,2.871,4.921,3.358,7.253,3.241,0.432,1.823,3.611,1.995,3.543,2.749,3.743,5.402,0.256,3.595,2.466
1998,3.617,3.051,2.298,4.783,2.515,-4.268,-1.915,-0.568,3.453,1.298,3.627,-4.166,3.532,-1.552,3.535,2.641
1999,3.525,1.981,3.528,5.684,2.508,2.683,1.303,-3.042,3.11,-2.684,4.744,2.699,2.462,-0.425,3.395,2.348
2000,2.678,0.799,3.668,7.491,3.709,7.6,1.944,1.544,2.011,3.349,4.055,4.499,5.542,0.505,4.155,3.176
2001,2.081,0.969,1.852,3.817,2.065,2.065,1.998,0.969,0.969,0.024,3.084,3.817,0.969,0.969,1.682,1.852
2002,2.061,1.139,1.856,3.701,2.243,2.243,2.053,1.139,1.139,0.299,3.019,3.701,1.139,1.139,1.698,1.856
2003,2.041,1.309,1.861,3.584,2.422,2.422,2.041,1.309,1.309,0.574,2.954,3.584,1.309,1.309,1.715,1.861
2004,2.021,1.479,1.866,3.468,2.6,2.6,2.021,1.479,1.479,0.849,2.889,3.468,1.479,1.479,1.731,1.866
2005,2.002,1.649,1.871,3.351,2.779,2.779,2.002,1.649,1.649,1.124,2.824,3.351,1.649,1.649,1.748,1.871
2006,1.982,1.818,1.875,3.234,2.958,2.958,1.982,1.818,1.818,1.398,2.758,3.234,1.818,1.818,1.764,1.875
2007,1.962,1.988,1.88,3.118,3.136,3.136,1.962,1.988,1.988,1.673,2.693,3.118,1.988,1.988,1.781,1.88
2008,1.942,2.158,1.885,3.001,3.315,3.315,1.942,2.158,2.158,1.948,2.628,3.001,2.158,2.158,1.797,1.885
2009,1.922,2.328,1.889,2.885,3.493,3.493,1.922,2.328,2.328,2.223,2.563,2.885,2.328,2.328,1.814,1.889
2010,1.902,2.498,1.83,2.768,3.672,3.672,1.902,2.498,2.498,2.498,2.498,2.498,2.498,2.498,1.83,1.894
2011,1.881,2.493,1.816,2.779,3.649,3.649,1.881,2.493,2.493,2.493,2.493,2.493,2.493,2.493,1.816,1.874
2012,1.86,2.488,1.802,2.79,3.626,3.626,1.86,2.488,2.488,2.488,2.488,2.488,2.488,2.488,1.802,1.855
2013,1.84,2.482,1.788,2.8,3.604,3.604,1.84,2.482,2.482,2.482,2.482,2.482,2.482,2.482,1.788,1.835
2014,1.819,2.477,1.774,2.811,3.581,3.581,1.819,2.477,2.477,2.477,2.477,2.477,2.477,2.477,1.774,1.816
2015,1.72909559376027,2.30334746061402,1.33408883899691,8.24230759268634,2.42680616678332,4.12622884446461,1.80613855348457,2.95303944277172,2.14845355780495,2.50212410590585,4.77020985528374,3.92499609403965,2.29158319577503,2.64924607659349,1.62526210870992,0.954324240358262
2016,1.75017331920999,2.28395894300419,1.35854630951828,8.12448624039055,2.57334977706574,4.08274250652055,1.82623023444597,2.98695241161541,2.51507824978812,2.50492550427545,4.84417122057078,4.01681990036103,2.3046801600369,2.77381374990108,1.73330308631815,1.03922992053236
2017,1.77125104465972,2.26457042539435,1.38300378003966,8.00666488809476,2.71989338734816,4.03925616857649,1.84632191540738,3.02086538045911,2.88170294177128,2.50772690264506,4.91813258585782,4.10864370668242,2.31777712429877,2.89838142320868,1.84134406392638,1.12413560070646
2018,1.79232877010944,2.24518190778452,1.40746125056104,7.88884353579897,2.86643699763057,3.99576983063244,1.86641359636878,3.0547783493028,3.24832763375444,2.51052830101467,4.99209395114486,4.20046751300381,2.33087408856065,3.02294909651627,1.94938504153461,1.20904128088057
2019,1.81340649555917,2.22579339017468,1.43191872108241,7.77102218350318,3.01298060791299,3.95228349268838,1.88650527733018,3.08869131814649,3.61495232573761,2.51332969938427,5.06605531643191,4.29229131932519,2.34397105282252,3.14751676982386,2.05742601914284,1.29394696105467
2020,1.83448422100889,2.20640487256485,1.45637619160379,7.6532008312074,3.15952421819541,3.90879715474433,1.90659695829158,3.12260428699018,3.98157701772077,2.51613109775388,5.14001668171895,4.38411512564658,2.3570680170844,3.27208444313145,2.16546699675106,1.37885264122877
2021,1.80141547190158,2.19348369573579,1.3833058364834,7.31166968679071,3.13150323213903,3.88031200916432,1.97100695631014,3.02302817724194,3.96596747756989,2.47007295381232,5.02183954509458,4.2583406995871,2.32424189282767,3.12585040615736,2.1117452892729,1.38513080365984
2022,1.76834672279426,2.18056251890674,1.31023548136301,6.97013854237403,3.10348224608264,3.85182686358431,2.03541695432869,2.92345206749369,3.95035793741902,2.42401480987076,4.9036624084702,4.13256627352762,2.29141576857095,2.97961636918327,2.05802358179474,1.39140896609092
2023,1.73527797368694,2.16764134207768,1.23716512624262,6.62860739795734,3.07546126002626,3.8233417180043,2.09982695234724,2.82387595774545,3.93474839726814,2.37795666592919,4.78548527184583,4.00679184746814,2.25858964431422,2.83338233220918,2.00430187431658,1.39768712852199
2024,1.70220922457962,2.15472016524863,1.16409477112223,6.28707625354066,3.04744027396988,3.79485657242429,2.16423695036579,2.7242998479972,3.91913885711726,2.33189852198763,4.66730813522146,3.88101742140865,2.2257635200575,2.68714829523509,1.95058016683841,1.40396529095307
2025,1.66914047547231,2.14179898841957,1.09102441600184,5.94554510912397,3.01941928791349,3.76637142684428,2.22864694838434,2.62472373824896,3.90352931696638,2.28584037804607,4.54913099859708,3.75524299534917,2.19293739580078,2.540914258261,1.89685845936025,1.41024345338414
2026,1.67869600100855,2.16020735104476,1.12230488894617,5.67453660829245,2.9981037160906,3.73185238852191,2.24975286949757,2.58329915117586,3.86996227022515,2.29830804066013,4.42795608317022,3.66665242312109,2.18274477866938,2.43349326880833,1.86727768877245,1.44168316674639
2027,1.68825152654479,2.17861571366995,1.1535853618905,5.40352810746093,2.97678814426771,3.69733335019954,2.27085879061081,2.54187456410275,3.83639522348393,2.31077570327419,4.30678116774335,3.578061850893,2.17255216153799,2.32607227935567,1.83769691818465,1.47312288010865
2028,1.69780705208103,2.19702407629514,1.18486583483483,5.13251960662941,2.95547257244482,3.66281431187717,2.29196471172405,2.50044997702965,3.8028281767427,2.32324336588826,4.18560625231649,3.48947127866492,2.16235954440659,2.21865128990301,1.80811614759686,1.5045625934709
2029,1.70736257761727,2.21543243892033,1.21614630777916,4.86151110579788,2.93415700062193,3.6282952735548,2.31307063283728,2.45902538995655,3.76926113000147,2.33571102850232,4.06443133688962,3.40088070643684,2.1521669272752,2.11123030045035,1.77853537700906,1.53600230683316
2030,1.71691810315351,2.23384080154552,1.24742678072349,4.59050260496636,2.91284142879904,3.59377623523243,2.33417655395052,2.41760080288345,3.73569408326024,2.34817869111639,3.94325642146276,3.31229013420875,2.1419743101438,2.00380931099768,1.74895460642126,1.56744202019541
2031,1.72814705321721,2.21410768068659,1.29854089284388,4.36857462944751,2.86450946792292,3.52736925197995,2.30415420191112,2.37718080442895,3.65114142313669,2.32194067855945,3.83332514225353,3.22749792466601,2.11526983539631,1.88648373885362,1.70744897414698,1.58432582787995
2032,1.73937600328092,2.19437455982767,1.34965500496427,4.14664665392865,2.8161775070468,3.46096226872748,2.27413184987173,2.33676080597446,3.56658876301313,2.29570266600251,3.7233938630443,3.14270571512326,2.08856536064882,1.76915816670955,1.66594334187269,1.60120963556448
2033,1.75060495334462,2.17464143896875,1.40076911708466,3.9247186784098,2.76784554617068,3.394555285475,2.24410949783234,2.29634080751996,3.48203610288957,2.26946465344557,3.61346258383508,3.05791350558052,2.06186088590133,1.65183259456549,1.62443770959841,1.61809344324902
2034,1.76183390340833,2.15490831810983,1.45188322920505,3.70279070289095,2.71951358529456,3.32814830222253,2.21408714579294,2.25592080906547,3.39748344276601,2.24322664088862,3.50353130462585,2.97312129603778,2.03515641115384,1.53450702242143,1.58293207732413,1.63497725093356
2035,1.77306285347203,2.1351751972509,1.50299734132544,3.48086272737209,2.67118162441844,3.26174131897006,2.18406479375355,2.21550081061097,3.31293078264245,2.21698862833168,3.39360002541662,2.88832908649503,2.00845193640635,1.41718145027736,1.54142644504984,1.6518610586181
2036,1.76000738441282,2.10363801190241,1.49878808909993,3.36282785697076,2.59750609593283,3.15867132263587,2.13249016364347,2.19110729449847,3.23590624787927,2.15738386325968,3.32402374286508,2.8446729396125,1.99600725338348,1.38839093925778,1.4915834875078,1.64833986900331
2037,1.7469519153536,2.07210082655391,1.49457883687441,3.24479298656943,2.52383056744723,3.05560132630168,2.08091553353339,2.16671377838597,3.15888171311608,2.09777909818767,3.25444746031354,2.80101679272996,1.9835625703606,1.35960042823819,1.44174052996576,1.64481867938851
2038,1.73389644629439,2.04056364120542,1.49036958464889,3.1267581161681,2.45015503896162,2.9525313299675,2.02934090342331,2.14232026227346,3.08185717835289,2.03817433311566,3.184871177762,2.75736064584743,1.97111788733773,1.33080991721861,1.39189757242372,1.64129748977372
2039,1.72084097723518,2.00902645585692,1.48616033242338,3.00872324576677,2.37647951047602,2.84946133363331,1.97776627331324,2.11792674616096,3.0048326435897,1.97856956804365,3.11529489521046,2.71370449896489,1.95867320431486,1.30201940619903,1.34205461488168,1.63777630015893
2040,1.70778550817596,1.97748927050843,1.48195108019786,2.89068837536544,2.30280398199041,2.74639133729913,1.92619164320316,2.09353323004846,2.92780810882651,1.91896480297165,3.04571861265892,2.67004835208235,1.94622852129198,1.27322889517945,1.29221165733964,1.63425511054414
2041,1.69590441329546,1.95630934915337,1.45493215942545,2.80902401042749,2.22843231272978,2.62755813864402,1.90545440806636,2.06796013444409,2.8688232798038,1.84020733802182,2.97404762559834,2.61640275118776,1.93193573829515,1.26065020812461,1.2549842879807,1.61844230120064
2042,1.68402331841496,1.93512942779832,1.42791323865303,2.72735964548955,2.15406064346916,2.50872493998891,1.88471717292956,2.04238703883973,2.80983845078109,1.76144987307199,2.90237663853775,2.56275715029317,1.91764295529833,1.24807152106978,1.21775691862176,1.60262949185714
2043,1.67214222353446,1.91394950644326,1.40089431788062,2.64569528055161,2.07968897420853,2.38989174133381,1.86397993779276,2.01681394323536,2.75085362175838,1.68269240812216,2.83070565147717,2.50911154939857,1.9033501723015,1.23549283401494,1.18052954926282,1.58681668251364
2044,1.66026112865396,1.89276958508821,1.3738753971082,2.56403091561367,2.0053173049479,2.2710585426787,1.84324270265596,1.99124084763099,2.69186879273566,1.60393494317232,2.75903466441659,2.45546594850398,1.88905738930467,1.22291414696011,1.14330217990388,1.57100387317014
2045,1.64838003377346,1.87158966373315,1.34685647633579,2.48236655067573,1.93094563568728,2.15222534402359,1.82250546751916,1.96566775202662,2.63288396371295,1.52517747822249,2.687363677356,2.40182034760938,1.87476460630784,1.21033545990528,1.10607481054494,1.55519106382664
2046,1.61513261002451,1.86697947014703,1.3154333524667,2.39611347259048,1.89081985043481,2.05755056064066,1.79546101579898,1.9505564807285,2.59423295729476,1.45530174701603,2.63102040690931,2.35154537251437,1.85648630037115,1.20884488756539,1.07280165939163,1.53902035593789
2047,1.58188518627557,1.86236927656091,1.28401022859761,2.30986039450523,1.85069406518234,1.96287577725772,1.7684165640788,1.93544520943039,2.55558195087658,1.38542601580956,2.57467713646261,2.30127039741936,1.83820799443446,1.2073543152255,1.03952850823831,1.52284964804913
2048,1.54863776252663,1.85775908297479,1.25258710472851,2.22360731641997,1.81056827992987,1.86820099387478,1.74137211235861,1.92033393813227,2.51693094445839,1.3155502846031,2.51833386601591,2.25099542232435,1.81992968849776,1.2058637428856,1.00625535708499,1.50667894016038
2049,1.51539033877769,1.85314888938867,1.22116398085942,2.13735423833472,1.77044249467741,1.77352621049184,1.71432766063843,1.90522266683415,2.4782799380402,1.24567455339663,2.46199059556921,2.20072044722933,1.80165138256107,1.20437317054571,0.972982205931676,1.49050823227162
2050,1.48214291502875,1.84853869580255,1.18974085699033,2.05110116024947,1.73031670942494,1.67885142710891,1.68728320891824,1.89011139553603,2.43962893162202,1.17579882219017,2.40564732512252,2.15044547213432,1.78337307662437,1.20288259820582,0.939709054778359,1.47433752438286
2051,1.46125871690826,1.84350809965133,1.17270102232247,1.98127032924721,1.71138261001468,1.65567827370183,1.67905813397802,1.88794185082537,2.42982800703346,1.14373745764264,2.37137486147986,2.1202276241364,1.76911850146736,1.22057648357781,0.927967940942853,1.46815656280186
2052,1.44037451878777,1.83847750350012,1.1556611876546,1.91143949824495,1.69244851060443,1.63250512029475,1.67083305903779,1.88577230611472,2.4200270824449,1.11167609309511,2.33710239783721,2.09000977613848,1.75486392631035,1.23827036894979,0.916226827107347,1.46197560122086
2053,1.41949032066727,1.83344690734891,1.13862135298674,1.8416086672427,1.67351441119417,1.60933196688767,1.66260798409756,1.88360276140406,2.41022615785634,1.07961472854758,2.30282993419456,2.05979192814056,1.74060935115334,1.25596425432177,0.904485713271841,1.45579463963985
2054,1.39860612254678,1.82841631119769,1.12158151831888,1.77177783624044,1.65458031178392,1.58615881348059,1.65438290915734,1.8814332166934,2.40042523326778,1.04755336400005,2.26855747055191,2.02957408014263,1.72635477599633,1.27365813969376,0.892744599436335,1.44961367805885
2055,1.37772192442629,1.82338571504648,1.10454168365102,1.70194700523818,1.63564621237366,1.56298566007351,1.64615783421711,1.87926367198274,2.39062430867922,1.01549199945252,2.23428500690925,1.99935623214471,1.71210020083932,1.29135202506574,0.881003485600829,1.44343271647784
2056,1.38607474836038,1.81273314678908,1.11502867245271,1.68335514352915,1.64618421943574,1.59664303985787,1.63023868382042,1.87867559635833,2.39045122859043,1.00631808040129,2.20998710234387,1.9765405054826,1.70014096344988,1.30980556488107,0.882615782493361,1.45160179563725
2057,1.39442757229446,1.80208057853168,1.1255156612544,1.66476328182013,1.65672222649781,1.63030041964223,1.61431953342373,1.87808752073392,2.39027814850164,0.997144161350056,2.18568919777849,1.95372477882049,1.68818172606044,1.32825910469641,0.884228079385894,1.45977087479665
2058,1.40278039622855,1.79142801027428,1.13600265005609,1.6461714201111,1.66726023355988,1.66395779942659,1.59840038302705,1.87749944510951,2.39010506841285,0.987970242298823,2.16139129321311,1.93090905215838,1.676222488671,1.34671264451174,0.885840376278426,1.46793995395605
2059,1.41113322016263,1.78077544201688,1.14648963885779,1.62757955840207,1.67779824062196,1.69761517921094,1.58248123263036,1.8769113694851,2.38993198832406,0.97879632324759,2.13709338864772,1.90809332549628,1.66426325128155,1.36516618432707,0.887452673170959,1.47610903311545
2060,1.41948604409672,1.77012287375948,1.15697662765948,1.60898769669304,1.68833624768403,1.7312725589953,1.56656208223367,1.87632329386069,2.38975890823527,0.969622404196357,2.11279548408234,1.88527759883417,1.65230401389211,1.3836197241424,0.889064970063491,1.48427811227485
2061,1.42539786581791,1.7567195900145,1.17970053159708,1.58447881060827,1.70072505277692,1.73120130552542,1.55418893257595,1.86371358049326,2.37743794534659,0.970843061335116,2.0840735201678,1.86618047260825,1.6354014587396,1.39361520074873,0.894358731728158,1.48542339117681
2062,1.4313096875391,1.74331630626951,1.20242443553468,1.5599699245235,1.71311385786981,1.73113005205555,1.54181578291822,1.85110386712584,2.36511698245792,0.972063718473875,2.05535155625325,1.84708334638233,1.61849890358708,1.40361067735506,0.899652493392824,1.48656867007876
2063,1.43722150926029,1.72991302252453,1.22514833947228,1.53546103843873,1.7255026629627,1.73105879858567,1.5294426332605,1.83849415375841,2.35279601956924,0.973284375612633,2.0266295923387,1.82798622015641,1.60159634843457,1.4136061539614,0.90494625505749,1.48771394898072
2064,1.44313333098149,1.71650973877954,1.24787224340988,1.51095215235396,1.73789146805559,1.7309875451158,1.51706948360278,1.82588444039098,2.34047505668056,0.974505032751392,1.99790762842416,1.80888909393049,1.58469379328205,1.42360163056773,0.910240016722157,1.48885922788267
2065,1.44904515270268,1.70310645503455,1.27059614734748,1.48644326626919,1.75028027314847,1.73091629164592,1.50469633394505,1.81327472702355,2.32815409379188,0.97572568989015,1.96918566450961,1.78979196770457,1.56779123812953,1.43359710717406,0.915533778386823,1.49000450678463
2066,1.44296455021191,1.67985177105596,1.27840599866522,1.46192830174379,1.74236592725234,1.70831066844785,1.49771774644956,1.80204029093704,2.29873389380638,0.975296993909085,1.93638993642349,1.75599556496719,1.54653314903443,1.43937397399616,0.904885094479497,1.47537648092839
2067,1.43688394772114,1.65659708707737,1.28621584998296,1.43741333721839,1.7344515813562,1.68570504524977,1.49073915895406,1.79080585485053,2.26931369382088,0.97486829792802,1.90359420833738,1.7221991622298,1.52527505993933,1.44515084081827,0.894236410572171,1.46074845507216
2068,1.43080334523037,1.63334240309878,1.29402570130071,1.412898372693,1.72653723546007,1.66309942205169,1.48376057145856,1.77957141876402,2.23989349383538,0.974439601946955,1.87079848025126,1.68840275949242,1.50401697084422,1.45092770764037,0.883587726664845,1.44612042921592
2069,1.4247227427396,1.61008771912019,1.30183555261845,1.3883834081676,1.71862288956393,1.64049379885361,1.47678198396306,1.76833698267751,2.21047329384988,0.97401090596589,1.83800275216514,1.65460635675504,1.48275888174912,1.45670457446248,0.872939042757519,1.43149240335969
2070,1.41864214024883,1.5868330351416,1.30964540393619,1.3638684436422,1.71070854366779,1.61788817565554,1.46980339646756,1.75710254659101,2.18105309386438,0.973582209984825,1.80520702407903,1.62080995401765,1.46150079265401,1.46248144128458,0.862290358850193,1.41686437750346
2071,1.40092942482831,1.56883871837409,1.30248576303315,1.33648591364799,1.68648315667871,1.57965837416694,1.44868211979079,1.7525626144649,2.15232254041737,0.973844708884242,1.77314594308463,1.59080501594925,1.44432014552399,1.46501014490411,0.854926070334363,1.39752918075643
2072,1.38321670940778,1.55084440160659,1.29532612213012,1.30910338365378,1.66225776968963,1.54142857267835,1.42756084311403,1.74802268233879,2.12359198697036,0.974107207783659,1.74108486209024,1.56080007788084,1.42713949839397,1.46753884852364,0.847561781818533,1.37819398400941
2073,1.36550399398726,1.53285008483909,1.28816648122708,1.28172085365958,1.63803238270054,1.50319877118975,1.40643956643726,1.74348275021269,2.09486143352335,0.974369706683076,1.70902378109585,1.53079513981243,1.40995885126395,1.47006755214317,0.840197493302703,1.35885878726238
2074,1.34779127856674,1.51485576807158,1.28100684032404,1.25433832366537,1.61380699571146,1.46496896970116,1.38531828976049,1.73894281808658,2.06613088007634,0.974632205582493,1.67696270010146,1.50079020174402,1.39277820413394,1.47259625576269,0.832833204786874,1.33952359051535
2075,1.33007856314622,1.49686145130408,1.27384719942101,1.22695579367116,1.58958160872238,1.42673916821257,1.36419701308372,1.73440288596047,2.03740032662934,0.97489470448191,1.64490161910706,1.47078526367561,1.37559755700392,1.47512495938222,0.825468916271044,1.32018839376833
2076,1.32355310661266,1.4835675415617,1.27569277478023,1.22839225613376,1.5735144353282,1.406933208413,1.35631571206531,1.73059116248726,2.0174860117487,0.979648058832807,1.62016290970268,1.44811137351144,1.36195916645652,1.47259178046691,0.837484465549956,1.31499323580754
2077,1.31702765007909,1.47027363181933,1.27753835013945,1.22982871859636,1.55744726193403,1.38712724861344,1.34843441104691,1.72677943901406,1.99757169686806,0.984401413183704,1.59542420029829,1.42543748334726,1.34832077590913,1.4700586015516,0.849500014828868,1.30979807784675
2078,1.31050219354553,1.45697972207695,1.27938392549868,1.23126518105896,1.54138008853986,1.36732128881388,1.3405531100285,1.72296771554085,1.97765738198742,0.989154767534601,1.57068549089391,1.40276359318309,1.33468238536173,1.46752542263629,0.86151556410778,1.30460291988596
2079,1.30397673701196,1.44368581233457,1.2812295008579,1.23270164352156,1.52531291514568,1.34751532901432,1.33267180901009,1.71915599206764,1.95774306710678,0.993908121885498,1.54594678148952,1.38008970301891,1.32104399481434,1.46499224372098,0.873531113386692,1.29940776192517
2080,1.2974512804784,1.4303919025922,1.28307507621712,1.23413810598416,1.50924574175151,1.32770936921476,1.32479050799168,1.71534426859443,1.93782875222615,0.998661476236395,1.52120807208513,1.35741581285473,1.30740560426694,1.46245906480567,0.885546662665604,1.29421260396438
2081,1.28946972110755,1.41601454304415,1.28004840182274,1.22590228680598,1.49558996263915,1.31840223348003,1.32488797849043,1.71039259204143,1.9216359659912,1.00179098172404,1.49918991011929,1.33458293951537,1.29016225037862,1.45783543297212,0.887836601604555,1.28979912310252
2082,1.28148816173671,1.40163718349609,1.27702172742836,1.21766646762779,1.4819341835268,1.3090950977453,1.32498544898918,1.70544091548842,1.90544317975626,1.00492048721168,1.47717174815345,1.31175006617601,1.27291889649029,1.45321180113857,0.890126540543505,1.28538564224066
2083,1.27350660236586,1.38725982394804,1.27399505303398,1.20943064844961,1.46827840441444,1.29978796201057,1.32508291948792,1.70048923893541,1.88925039352132,1.00804999269932,1.4551535861876,1.28891719283665,1.25567554260197,1.44858816930503,0.892416479482456,1.2809721613788
2084,1.26552504299501,1.37288246439999,1.2709683786396,1.20119482927143,1.45462262530208,1.29048082627583,1.32518038998667,1.69553756238241,1.87305760728637,1.01117949818696,1.43313542422176,1.26608431949729,1.23843218871364,1.44396453747148,0.894706418421407,1.27655868051694
2085,1.25754348362417,1.35850510485194,1.26794170424522,1.19295901009324,1.44096684618973,1.2811736905411,1.32527786048542,1.6905858858294,1.85686482105143,1.01430900367461,1.41111726225591,1.24325144615793,1.22118883482532,1.43934090563793,0.896996357360358,1.27214519965508
2086,1.25792065684721,1.34662032271502,1.26889360095169,1.19024049406136,1.4344843727597,1.27877520807957,1.32466391083748,1.68873072558359,1.84723035322682,1.02123274588429,1.39548188918568,1.22504762449411,1.21052534021564,1.43525577350006,0.901514132081416,1.27564779318069
